boosts,damageDealt,DBNOs,kills,killStreaks,longestKill,walkDistance,weaponsAcquired
1,456.8,4,6,2,142.4,1640.0,6
1,396.0,4,6,3,13.6,1333.0,5
4,739.7,4,8,2,175.2,2367.0,6
6,653.6,3,7,2,88.41,3217.0,6
2,754.8,3,8,3,203.9,1823.0,5
7,483.0,5,7,2,182.6,3431.0,10
3,413.9,3,6,1,82.52,4013.0,9
3,839.7,5,9,2,49.04,2522.0,4
3,563.1,6,8,3,86.29,2060.0,4
7,641.7,3,6,2,462.0,2567.0,6
8,1228.0,4,8,2,117.5,3134.0,6
7,1013.0,6,6,2,240.2,2279.0,7
3,653.5,6,6,2,37.58,2514.0,6
3,980.7,7,7,3,25.52,2815.0,5
8,799.4,0,8,1,84.13,3338.0,3
5,1278.0,0,12,2,196.0,3558.0,7
4,683.6,0,6,1,37.83,2940.0,5
3,530.6,5,6,3,56.97,1234.0,9
5,1081.0,7,9,2,133.3,3486.0,9
7,1242.0,8,14,2,215.8,4412.0,5
6,922.0,4,7,2,189.8,2925.0,2
7,1196.0,10,14,3,222.9,2773.0,3
5,1262.0,7,11,2,192.4,2897.0,6
7,1120.0,6,10,2,233.5,3516.0,8
4,1177.0,0,12,1,87.73,2971.0,6
6,962.0,4,8,1,41.64,3354.0,5
5,1418.0,11,14,3,301.9,3814.0,3
4,808.7,6,6,2,49.12,3182.0,3
10,848.6,4,9,2,238.2,2284.0,7
8,941.5,5,10,3,53.05,3048.0,4
2,567.1,2,6,2,68.47,3626.0,4
7,683.6,3,7,2,219.2,4475.0,6
5,558.3,3,6,1,97.77,3280.0,5
8,1154.0,9,10,2,151.7,4676.0,5
3,487.7,4,6,2,36.65,3146.0,7
2,906.5,3,7,2,74.27,3344.0,8
5,957.6,0,9,2,265.0,4752.0,9
3,772.6,0,7,1,79.14,3333.0,4
5,1059.0,3,7,2,166.4,4508.0,5
7,765.2,4,9,4,49.69,1173.0,5
5,551.4,0,7,1,147.7,2605.0,4
4,1278.0,10,11,2,212.8,3362.0,5
7,570.5,0,8,2,128.6,2308.0,2
12,693.4,1,7,2,259.3,3675.0,7
3,441.0,4,5,3,105.5,3358.0,5
4,537.5,3,6,2,38.5,1747.0,3
5,459.9,3,5,1,64.8,2742.0,4
9,1070.0,0,12,2,110.8,2612.0,5
7,853.0,6,6,1,293.2,2706.0,4
3,538.7,0,6,1,70.28,4565.0,3
5,858.1,5,9,2,132.5,4246.0,6
3,633.7,6,5,2,43.57,3011.0,4
7,860.5,4,8,2,64.71,2379.0,6
5,441.2,2,5,1,58.05,2182.0,5
5,769.0,2,8,2,178.4,2926.0,4
8,593.4,2,6,2,227.6,3331.0,8
5,869.5,5,7,2,61.49,2703.0,5
6,790.5,3,5,2,28.52,2697.0,7
6,598.4,0,8,1,267.1,1968.0,8
6,656.9,4,6,2,187.2,3419.0,9
4,869.5,7,7,3,102.4,2372.0,4
5,989.5,5,9,2,147.5,3458.0,4
4,1005.0,8,9,3,526.2,2169.0,5
7,716.7,4,7,1,331.5,3235.0,4
4,700.8,5,7,4,24.8,1567.0,5
1,681.3,3,7,2,89.05,1730.0,4
7,394.3,3,7,2,81.41,2328.0,8
7,1524.0,8,14,3,147.7,2956.0,6
2,508.1,0,5,1,44.07,2321.0,5
6,921.8,7,12,3,92.01,2802.0,5
4,674.2,4,7,2,225.2,2764.0,3
3,1674.0,7,11,2,152.4,4525.0,6
4,670.4,0,7,2,186.9,3202.0,8
7,887.1,6,6,2,74.85,2883.0,8
6,773.3,5,5,2,218.0,2382.0,3
0,456.0,3,5,3,28.06,187.1,3
7,1231.0,8,10,3,139.1,2970.0,8
2,945.0,9,10,3,88.38,2573.0,3
9,1217.0,0,11,1,175.9,2151.0,9
6,487.1,4,7,2,221.6,1403.0,7
13,1131.0,9,12,2,223.8,2500.0,14
3,588.7,0,4,1,91.06,1797.0,4
3,457.1,1,4,1,203.9,2338.0,6
6,754.3,0,7,1,110.7,2640.0,7
5,1838.0,14,17,5,554.2,3769.0,7
2,833.7,5,10,4,68.5,3715.0,5
3,351.7,2,5,2,32.5,333.7,2
5,771.7,5,10,2,158.5,2533.0,4
5,818.6,0,8,2,97.74,3054.0,6
4,1366.0,8,11,2,87.74,2824.0,7
4,661.0,3,6,2,111.5,2894.0,3
3,1109.0,9,11,3,101.3,3515.0,6
5,1471.0,7,12,2,168.7,3720.0,9
1,649.2,0,8,1,130.8,3296.0,4
7,824.4,5,7,1,130.8,2809.0,5
6,1054.0,5,7,3,266.8,2499.0,6
8,1133.0,4,11,2,71.73,3565.0,5
10,579.2,4,6,2,77.62,4237.0,7
5,1078.0,4,9,2,70.83,2212.0,2
5,706.6,0,5,1,167.0,1645.0,9
5,877.3,2,7,2,183.1,4755.0,7
6,895.8,0,6,1,47.06,3077.0,6
4,740.4,4,8,2,96.37,2502.0,5
6,923.2,3,7,2,61.73,2687.0,4
3,545.4,3,6,1,257.8,3963.0,6
3,1034.0,7,11,4,205.5,2418.0,6
7,789.9,3,7,2,303.7,2582.0,5
8,848.9,7,8,2,108.4,2469.0,7
4,824.3,7,8,3,38.67,1603.0,4
1,538.6,4,5,2,322.7,2580.0,10
5,476.7,4,8,2,45.62,3332.0,5
5,712.1,4,6,2,95.17,1929.0,6
6,816.5,4,10,2,102.3,3010.0,7
5,1433.0,11,13,3,51.38,3166.0,8
6,1598.0,15,11,4,50.72,1976.0,7
4,927.1,0,8,2,34.55,859.1,5
7,1588.0,5,17,2,298.9,2779.0,6
7,612.8,1,6,1,78.2,2609.0,7
6,997.7,4,9,2,158.8,2775.0,9
5,898.8,8,9,3,135.2,3091.0,2
6,707.0,4,5,2,75.18,3242.0,5
1,837.2,9,9,3,143.3,745.2,5
3,571.7,7,9,3,74.94,2338.0,4
5,657.6,4,5,2,9.548,3088.0,5
1,677.3,6,7,2,56.96,2556.0,5
1,423.2,5,7,2,165.1,2506.0,8
8,878.7,5,8,1,58.09,2031.0,7
8,1314.0,9,10,2,92.72,3076.0,5
7,553.6,2,6,1,80.05,3668.0,4
4,834.2,0,8,2,257.0,2804.0,4
1,490.4,5,5,1,74.02,699.0,5
6,797.5,0,7,1,183.4,2290.0,5
7,800.7,6,9,2,98.3,3192.0,4
5,763.5,7,8,2,204.3,3157.0,5
4,1062.0,0,11,1,209.2,2525.0,5
0,532.9,2,6,2,71.9,240.2,2
4,602.5,5,8,2,239.0,3591.0,7
7,507.1,3,6,2,175.7,2591.0,6
4,669.2,6,8,5,352.9,2555.0,3
7,1110.0,6,9,3,269.0,2320.0,7
6,966.4,0,8,1,102.6,4320.0,6
8,1108.0,6,8,1,176.1,3323.0,5
5,1071.0,6,9,2,53.53,1741.0,4
9,519.7,0,5,1,51.77,5186.0,8
5,866.7,6,7,2,59.3,2439.0,4
6,765.7,4,8,2,100.0,4314.0,5
5,635.0,4,7,2,63.26,2589.0,8
1,997.8,7,8,1,141.0,2920.0,9
2,874.0,7,8,4,174.2,3770.0,5
11,770.3,0,7,1,81.09,2766.0,4
5,525.7,4,6,2,189.9,2634.0,4
1,183.9,2,4,4,12.78,332.8,2
6,902.4,5,9,2,126.1,3151.0,7
7,993.6,5,9,3,135.8,1711.0,3
7,1210.0,8,10,3,99.75,2763.0,4
7,765.6,4,9,3,173.3,3781.0,5
4,892.0,4,8,2,166.2,2854.0,6
1,622.4,3,6,2,23.51,614.6,4
3,611.6,0,7,2,188.1,3367.0,8
2,522.1,4,5,2,44.04,2435.0,2
2,586.7,4,8,3,100.6,3798.0,6
6,737.3,6,9,2,167.5,3455.0,4
8,815.8,4,6,2,200.7,2036.0,4
5,804.1,4,7,2,108.7,2810.0,4
1,1297.0,11,10,4,199.4,2179.0,7
3,487.5,2,5,2,69.22,2997.0,7
5,506.9,0,6,1,140.6,2685.0,4
9,590.1,2,6,2,56.26,3131.0,3
4,314.0,3,5,1,217.5,4420.0,6
1,793.8,6,8,3,32.6,647.2,3
7,680.1,3,6,1,99.22,1671.0,7
6,707.7,4,7,2,53.52,2744.0,5
5,566.9,4,7,2,207.3,3576.0,4
7,800.7,7,8,2,411.3,3820.0,4
2,567.8,0,6,1,198.9,1329.0,4
4,1137.0,10,16,3,177.8,4647.0,6
2,1174.0,6,9,2,78.25,3087.0,6
5,609.2,5,8,3,169.9,3076.0,4
4,527.9,0,6,1,36.65,3809.0,9
4,1280.0,11,11,3,96.12,3218.0,4
7,595.2,3,6,2,121.7,3399.0,6
5,677.7,4,6,4,36.42,2538.0,11
5,829.8,3,7,2,113.2,2246.0,9
5,927.5,0,9,1,174.8,4302.0,7
4,1547.0,0,10,1,559.1,3361.0,7
5,664.5,0,6,1,74.94,2507.0,6
6,665.4,5,10,3,146.3,2823.0,5
4,771.7,0,7,1,167.5,4850.0,5
2,1090.0,6,8,2,222.8,3232.0,4
8,550.1,5,7,3,150.7,3045.0,4
5,896.2,8,11,2,110.5,2887.0,7
5,593.7,3,6,2,78.16,3604.0,7
7,412.1,3,5,3,146.3,6217.0,7
8,765.3,0,8,1,419.5,5082.0,6
8,899.1,6,9,2,186.9,3540.0,7
3,713.6,0,6,1,81.05,2071.0,8
4,745.8,7,7,2,112.8,1674.0,6
7,794.9,5,8,2,50.21,3382.0,4
6,1094.0,5,11,2,118.8,3217.0,9
4,1018.0,7,7,1,249.3,3200.0,4
2,583.3,4,7,2,57.44,2168.0,8
8,2301.0,17,12,2,365.2,3141.0,4
6,861.7,6,9,2,150.6,3574.0,4
3,1228.0,6,8,2,448.1,2927.0,6
4,847.4,5,6,1,223.5,2595.0,10
1,793.3,4,8,2,105.9,2318.0,3
7,1425.0,0,14,2,142.1,2980.0,10
7,707.2,1,6,1,58.84,1441.0,6
8,704.7,5,7,2,261.0,4223.0,10
4,641.5,5,7,3,59.07,2603.0,4
3,694.5,3,6,1,97.82,3051.0,7
2,846.6,3,7,2,60.32,2328.0,10
4,776.1,2,6,2,152.9,2530.0,6
2,727.9,3,5,1,139.5,1875.0,4
6,631.3,4,7,2,76.02,3865.0,7
3,695.5,3,6,3,79.73,3859.0,8
3,1062.0,4,10,2,55.1,3013.0,8
8,1015.0,8,10,3,150.8,2488.0,4
2,862.2,7,7,2,105.9,4133.0,6
3,875.1,6,6,2,54.89,1430.0,4
5,511.5,2,6,2,407.3,4702.0,8
2,578.6,5,6,3,118.0,3810.0,3
4,733.6,3,7,2,150.1,2452.0,7
5,889.7,4,9,2,88.81,3570.0,5
3,654.0,2,5,2,118.4,3638.0,8
3,1019.0,9,13,3,141.3,2393.0,7
1,533.9,2,5,1,119.3,2670.0,6
4,805.6,4,8,3,303.3,2789.0,5
9,1336.0,4,11,3,94.26,2565.0,9
10,1418.0,0,12,3,222.3,4242.0,10
2,1045.0,6,11,3,71.92,2659.0,8
2,502.7,4,6,2,104.3,2718.0,7
4,778.4,8,7,2,47.71,1823.0,9
7,505.0,0,5,2,21.75,1353.0,3
2,1385.0,13,12,2,196.6,2353.0,8
4,830.1,7,9,3,106.9,2998.0,6
1,722.5,7,9,3,107.7,3424.0,4
5,632.5,5,7,2,112.7,3633.0,6
4,374.7,4,4,2,75.81,2570.0,8
4,815.5,7,10,2,162.6,3268.0,4
10,1152.0,7,11,2,187.8,2841.0,13
4,311.6,2,6,4,67.79,2564.0,8
1,626.2,5,7,2,46.52,445.7,5
7,888.3,4,5,2,93.88,3347.0,7
6,1547.0,4,14,2,199.5,3201.0,6
10,1970.0,13,21,3,178.6,3864.0,9
8,729.5,6,4,2,85.6,4087.0,6
3,643.1,3,5,2,204.0,3120.0,2
13,713.0,3,7,2,75.88,3523.0,7
5,916.2,0,10,2,82.07,2527.0,5
7,762.4,7,8,3,86.79,1775.0,8
4,754.4,5,7,2,53.04,2634.0,6
7,441.6,3,6,2,27.82,2846.0,6
5,527.8,0,6,2,44.59,2126.0,4
5,990.7,5,6,3,72.56,2302.0,7
4,1006.0,6,9,2,59.3,2257.0,9
8,1020.0,0,11,1,90.86,2346.0,5
3,1299.0,3,11,2,288.1,2800.0,5
3,609.6,5,6,3,171.4,3095.0,5
8,1031.0,0,9,1,141.6,2417.0,8
2,1998.0,15,18,3,225.0,3068.0,12
9,1050.0,4,9,3,176.3,5115.0,6
5,916.3,5,7,2,276.2,3991.0,8
6,687.4,2,6,2,235.8,4646.0,6
3,920.2,8,8,3,252.4,2337.0,3
4,797.2,6,8,2,98.81,1808.0,6
1,479.5,5,8,2,124.1,3029.0,5
7,857.7,5,8,2,98.98,2974.0,3
6,1071.0,8,9,2,54.49,2687.0,3
8,611.4,4,7,2,175.3,1642.0,7
3,1071.0,6,8,2,135.3,3158.0,5
3,664.0,5,5,2,88.98,2843.0,5
4,528.6,4,6,2,206.7,4659.0,3
3,661.7,4,5,1,143.1,3336.0,7
1,1011.0,5,9,2,208.8,4243.0,5
8,562.9,5,6,1,98.25,3172.0,13
4,1268.0,10,10,2,93.92,3452.0,4
7,1134.0,10,8,2,286.7,3799.0,10
3,351.6,1,5,1,386.0,4038.0,6
4,714.2,5,8,2,223.0,3869.0,7
2,567.6,0,6,1,268.2,2335.0,5
8,1088.0,8,8,3,50.89,3965.0,10
6,656.3,3,7,2,38.15,2881.0,10
5,1026.0,4,12,2,59.31,4000.0,6
4,884.2,0,8,1,182.7,2315.0,4
2,794.3,6,8,2,72.8,2142.0,5
6,960.8,9,10,2,51.2,2774.0,7
5,690.2,5,6,2,103.0,3704.0,7
8,901.6,6,11,4,183.4,2830.0,4
8,947.6,0,7,1,38.27,1435.0,6
5,599.0,0,6,1,51.69,1581.0,3
5,824.1,7,8,3,89.12,2302.0,5
3,689.9,4,8,2,38.39,2167.0,4
8,626.9,0,7,1,250.8,3646.0,7
7,486.5,0,5,1,42.38,2708.0,8
6,547.2,3,6,2,344.4,4258.0,9
2,627.6,4,8,2,273.0,2925.0,7
8,805.8,8,8,3,176.1,3310.0,5
3,575.3,4,6,2,373.2,4007.0,4
4,448.0,3,7,2,126.6,2989.0,3
9,725.4,3,6,2,175.4,3150.0,7
6,597.0,6,6,2,80.19,4304.0,6
2,645.9,2,7,2,327.4,2608.0,8
0,422.2,1,4,2,138.7,3392.0,5
7,919.6,3,8,2,64.44,2795.0,8
5,726.0,7,8,2,273.1,3191.0,8
2,391.3,2,5,1,181.4,2747.0,5
7,710.0,4,7,2,36.48,1857.0,6
5,501.5,4,5,2,106.6,3373.0,5
10,1256.0,4,12,2,71.61,3176.0,8
9,655.2,0,7,1,44.09,3156.0,6
6,772.1,4,6,2,59.1,4509.0,3
5,403.1,4,6,2,71.85,1924.0,3
1,748.4,6,7,2,86.71,1659.0,7
6,927.8,6,9,2,216.2,2730.0,5
7,1165.0,9,12,3,60.32,3270.0,3
1,939.8,4,8,2,80.61,2420.0,3
7,666.9,5,8,2,152.6,3934.0,7
5,771.4,0,8,1,86.91,1137.0,5
4,975.8,6,8,3,89.94,1402.0,6
8,820.3,7,9,2,92.12,2963.0,7
1,419.4,4,4,2,68.7,1392.0,5
10,1251.0,0,13,2,251.3,4333.0,8
7,649.4,4,8,2,86.13,4413.0,4
0,717.1,0,8,7,9.996,643.7,2
9,1090.0,0,9,2,118.9,5078.0,8
7,667.9,0,7,1,77.61,2747.0,7
7,735.1,2,9,3,105.4,2727.0,7
6,837.1,4,7,1,124.2,2914.0,9
5,678.1,3,7,1,261.1,2340.0,9
4,822.1,6,8,2,232.4,3934.0,7
6,775.5,0,7,1,92.38,2296.0,4
5,735.1,4,8,2,251.3,1394.0,7
8,449.4,3,7,2,66.18,2651.0,8
4,164.1,2,5,3,61.62,2758.0,14
6,577.6,5,8,2,172.6,3364.0,4
7,896.4,5,9,2,92.23,2073.0,5
2,781.9,0,7,1,53.99,2442.0,3
3,757.8,3,8,2,217.5,3570.0,9
9,1187.0,0,12,1,257.8,4287.0,7
7,577.5,3,5,2,24.14,2707.0,4
2,526.1,6,6,2,58.43,2513.0,3
3,594.9,1,6,2,54.34,3160.0,6
5,801.5,7,8,2,349.8,3142.0,3
7,835.4,4,7,2,226.7,3602.0,8
3,650.9,5,8,2,63.27,3469.0,4
2,678.0,5,7,2,67.89,2881.0,8
3,441.9,4,7,2,107.9,3076.0,5
8,927.1,0,10,1,151.6,4040.0,9
7,729.9,5,7,1,80.4,3194.0,6
5,742.0,5,10,2,207.2,2692.0,5
6,1487.0,10,10,3,310.0,3359.0,5
7,600.6,3,6,2,119.4,3353.0,4
3,459.8,4,5,2,191.3,988.7,6
9,1464.0,11,11,2,106.8,3781.0,3
5,1417.0,7,13,3,137.9,3280.0,10
4,599.9,0,7,1,137.7,1557.0,6
6,728.6,0,7,1,127.5,2987.0,4
7,851.3,6,8,2,166.8,2535.0,6
2,588.8,5,6,3,52.33,1570.0,4
4,1271.0,7,11,2,124.1,3383.0,5
6,905.2,3,6,2,297.5,3215.0,4
7,618.2,3,7,2,92.88,3486.0,3
7,493.1,2,5,2,116.3,3481.0,6
0,743.2,6,8,8,21.78,145.8,1
4,620.4,3,7,2,152.2,2693.0,4
5,1042.0,7,10,3,41.02,4375.0,9
6,700.2,4,6,2,87.49,3280.0,6
5,921.1,6,7,2,32.0,2264.0,4
9,793.7,4,8,2,34.54,3443.0,4
2,773.9,0,8,2,222.7,3787.0,2
3,600.4,2,6,1,213.7,3454.0,7
6,907.8,6,8,2,184.2,2704.0,4
7,676.9,5,8,2,107.6,3977.0,6
3,377.0,4,7,1,302.9,2722.0,5
3,859.4,8,8,2,287.1,1746.0,5
1,1055.0,0,10,2,125.4,2195.0,3
9,896.6,0,7,1,314.2,4257.0,6
7,769.4,2,8,2,213.1,3828.0,8
6,908.9,6,14,2,105.3,3898.0,4
5,1010.0,5,10,2,65.76,3808.0,5
2,445.6,3,6,2,203.6,2537.0,9
4,445.1,5,6,3,95.59,3341.0,4
4,652.8,1,5,1,54.11,1976.0,9
4,1396.0,0,13,2,239.4,2380.0,3
3,912.7,0,10,2,147.1,4273.0,5
5,1264.0,9,12,2,189.5,2728.0,11
4,629.6,3,5,2,138.9,3269.0,4
10,891.1,0,7,1,244.7,2057.0,9
3,789.1,6,8,2,124.8,3441.0,4
4,596.3,0,7,1,30.63,1027.0,4
6,1157.0,7,12,2,81.51,3104.0,4
7,927.9,0,8,1,135.6,3053.0,5
2,775.6,8,9,2,37.49,3104.0,6
1,873.3,3,9,6,23.36,395.1,2
6,490.2,3,6,2,34.03,1832.0,6
6,642.5,4,7,2,63.63,1937.0,4
3,1076.0,8,10,4,62.76,1637.0,6
1,883.4,6,8,2,43.93,2394.0,3
5,604.4,3,6,2,40.21,2669.0,6
4,748.0,3,8,3,169.3,3673.0,6
3,908.8,0,9,2,341.2,2735.0,6
6,608.5,6,9,2,218.3,2886.0,11
8,548.4,6,6,3,207.4,2925.0,9
5,790.0,4,7,1,319.9,5053.0,3
7,1209.0,4,11,2,78.23,1975.0,6
7,864.2,2,7,2,123.2,2693.0,8
4,646.8,5,6,1,64.45,2248.0,4
6,1031.0,8,10,3,50.45,3008.0,4
8,764.2,0,7,1,231.5,2771.0,3
4,425.5,4,6,1,53.21,3335.0,8
8,729.8,5,5,3,93.34,2400.0,8
6,1446.0,10,13,3,325.4,2476.0,6
4,496.8,3,6,2,62.53,3446.0,4
9,1250.0,7,11,2,209.6,2324.0,7
7,973.2,9,11,3,109.3,4498.0,4
1,561.3,5,7,2,62.58,3617.0,5
9,427.6,4,6,4,95.98,4829.0,4
9,513.3,1,6,1,155.1,2970.0,4
4,506.0,3,6,2,154.3,2507.0,4
6,643.7,0,6,2,165.8,3264.0,3
2,871.5,5,8,2,168.8,2063.0,9
3,746.6,0,7,1,160.0,3354.0,8
4,631.1,3,8,3,203.5,3277.0,4
8,554.1,3,7,2,40.54,2083.0,4
5,583.7,4,7,3,269.7,3866.0,5
10,667.2,0,7,1,82.69,4651.0,4
3,419.3,2,5,2,108.8,3572.0,9
6,978.2,5,8,2,182.0,2752.0,3
1,847.2,6,8,3,48.1,869.4,7
1,694.2,5,10,2,199.5,2942.0,5
7,855.1,7,9,3,165.1,2556.0,7
3,776.5,6,10,2,55.37,2216.0,4
2,659.2,5,6,2,14.67,385.3,5
9,548.7,5,9,3,33.55,2679.0,8
6,883.2,4,8,2,102.3,2857.0,4
2,608.4,4,7,2,213.7,3276.0,7
8,576.3,5,6,2,168.3,2333.0,3
8,896.2,6,10,2,72.08,3341.0,8
4,1078.0,0,11,2,96.35,1870.0,4
2,984.6,8,10,3,127.6,2694.0,5
0,764.0,5,8,3,82.21,2929.0,6
7,556.8,0,6,1,116.6,4199.0,6
3,862.0,9,7,3,60.05,1959.0,5
5,475.4,3,7,2,91.06,3883.0,2
8,898.0,0,9,2,117.7,2031.0,4
10,704.7,5,9,2,172.0,3190.0,8
6,418.9,5,6,3,92.27,2985.0,4
9,992.9,8,9,4,84.74,3768.0,3
6,617.6,3,7,2,61.95,3616.0,7
4,699.9,2,6,1,174.7,2908.0,8
6,1062.0,5,8,3,42.7,1907.0,7
3,861.3,3,9,3,118.8,3108.0,10
7,701.2,0,7,1,91.23,2552.0,4
1,770.7,3,7,2,42.56,1063.0,3
3,190.8,0,2,2,173.6,1643.0,5
4,786.3,6,6,3,259.2,3125.0,5
3,547.3,3,6,1,137.4,2185.0,6
4,763.7,0,7,2,133.5,3848.0,4
2,1503.0,9,7,2,121.4,1432.0,5
5,872.0,8,7,3,122.4,4181.0,6
5,819.5,7,10,4,75.67,2536.0,5
8,858.2,5,9,2,37.44,2986.0,4
6,841.8,4,6,2,26.46,1685.0,12
5,1546.0,5,8,2,158.7,2584.0,6
4,1391.0,9,13,2,122.0,2220.0,8
5,689.9,4,7,2,63.88,2470.0,7
6,1016.0,4,8,2,163.5,2970.0,3
6,740.7,5,8,2,20.25,887.5,8
6,577.3,4,8,2,200.2,2280.0,5
7,909.5,0,9,1,97.23,2712.0,6
5,1009.0,5,9,2,172.1,2016.0,4
4,841.8,0,9,2,154.2,1264.0,5
5,706.5,2,6,2,138.2,4080.0,8
3,506.3,7,7,2,87.86,2627.0,4
4,470.4,5,6,2,82.01,2277.0,5
4,1413.0,9,10,4,72.09,3564.0,6
1,476.6,2,6,2,289.7,2531.0,10
5,697.7,4,7,2,204.1,3156.0,3
4,723.3,6,7,2,164.5,3170.0,6
0,533.8,5,6,2,57.8,721.5,4
4,592.1,3,8,3,188.7,2720.0,10
12,783.9,0,7,2,74.01,2272.0,8
6,594.3,0,5,1,162.4,2252.0,7
2,321.4,2,4,3,116.4,2914.0,6
6,602.7,4,9,2,40.46,3800.0,5
5,852.5,6,8,3,64.31,2681.0,5
5,450.2,5,5,2,98.84,3016.0,6
4,520.5,3,4,2,233.9,2628.0,5
7,552.2,3,5,2,75.5,3143.0,4
7,1047.0,0,9,2,344.0,4824.0,9
4,854.7,0,8,1,65.72,3561.0,10
8,695.4,4,8,2,80.91,3100.0,8
3,599.4,4,7,3,31.64,1405.0,1
2,682.7,0,6,1,147.6,1482.0,3
7,510.5,6,7,2,92.94,2998.0,5
3,863.0,4,8,2,117.1,3183.0,4
0,686.6,7,7,3,531.4,842.3,4
6,852.8,7,7,3,173.5,1941.0,4
5,727.5,7,7,3,88.0,4359.0,8
8,750.7,0,7,1,41.26,2201.0,6
9,1021.0,0,8,1,185.9,3671.0,5
7,673.6,3,6,2,273.3,3262.0,4
2,949.7,6,9,2,129.6,3897.0,4
5,373.7,3,5,2,60.67,2807.0,4
8,1077.0,9,12,2,236.2,3027.0,4
7,1295.0,0,10,1,131.1,2650.0,6
6,579.2,2,6,3,125.0,4897.0,7
4,1497.0,12,14,4,317.5,2030.0,3
3,2122.0,16,12,3,374.9,2347.0,8
5,461.3,4,7,2,128.5,3226.0,9
5,626.7,3,7,2,158.8,3262.0,3
5,881.6,6,6,2,229.1,3530.0,8
7,936.1,6,9,2,138.2,2733.0,6
2,876.3,5,7,2,49.01,2453.0,6
4,786.0,3,7,2,125.0,3088.0,5
4,670.7,4,8,2,219.8,2451.0,5
5,1073.0,6,8,2,34.38,2038.0,5
2,427.9,3,5,2,38.52,2510.0,4
5,857.4,5,9,3,24.48,2347.0,6
7,507.7,5,10,2,75.16,3766.0,8
3,600.8,3,5,1,24.02,2553.0,7
2,1101.0,9,9,3,45.28,859.7,2
3,600.9,5,7,3,49.1,3561.0,3
4,446.8,4,7,2,162.1,3678.0,6
7,1197.0,3,11,2,186.3,4169.0,7
5,722.1,2,7,2,228.2,3783.0,5
5,1138.0,5,10,2,145.5,3293.0,8
5,738.1,0,7,1,73.3,2748.0,4
5,1312.0,8,13,3,180.2,2770.0,6
5,1160.0,0,8,1,176.8,3530.0,10
11,750.3,0,7,1,243.1,2187.0,7
9,571.0,5,6,2,28.7,1945.0,4
3,1342.0,12,14,3,193.8,3233.0,6
6,606.5,3,8,3,122.4,2747.0,3
1,967.9,4,9,2,102.5,3367.0,5
5,683.3,5,7,2,265.6,3121.0,4
8,907.1,6,7,2,219.4,2267.0,6
8,888.2,4,8,2,188.6,1967.0,4
5,873.2,7,9,2,237.7,3022.0,3
3,913.2,6,7,3,135.1,3531.0,5
1,714.1,7,7,2,102.6,2389.0,6
2,628.7,3,8,2,78.94,4946.0,7
5,599.9,5,7,3,53.45,2739.0,7
11,1654.0,10,12,2,173.6,3111.0,8
4,512.4,5,7,4,82.57,1036.0,7
8,870.0,7,8,2,162.1,3293.0,6
6,846.2,5,9,3,182.1,1486.0,4
5,913.6,8,7,3,185.6,3064.0,5
1,488.9,5,6,4,18.45,510.7,4
2,675.0,5,8,3,69.52,544.1,4
6,705.4,2,7,3,204.5,3720.0,6
8,1122.0,7,12,2,193.2,3573.0,5
10,722.3,4,6,2,134.0,2300.0,6
3,589.0,0,6,1,30.09,2800.0,9
6,731.0,5,8,2,175.7,2020.0,10
8,492.6,2,6,2,35.76,2573.0,5
7,940.3,4,10,2,220.4,3328.0,8
2,735.7,3,7,2,146.9,1673.0,5
7,846.3,4,10,2,58.64,3683.0,4
6,900.7,5,8,2,192.5,2773.0,7
5,1141.0,4,7,2,318.6,2790.0,8
11,1323.0,0,12,1,267.8,2999.0,6
12,1262.0,0,9,1,232.3,3927.0,5
9,1051.0,0,9,1,212.9,4681.0,8
2,410.0,3,6,2,161.7,3598.0,4
4,604.2,5,7,2,53.47,1050.0,4
4,549.8,5,7,1,112.2,2717.0,6
6,807.6,6,7,2,127.2,3932.0,6
4,985.3,6,8,2,244.3,4112.0,4
6,1190.0,0,11,1,94.93,2653.0,5
4,435.4,4,5,2,193.8,3098.0,5
4,967.1,3,8,2,96.79,4153.0,6
5,1345.0,6,8,4,229.1,2728.0,8
2,439.7,2,6,2,206.4,2636.0,5
2,588.4,0,7,1,78.75,1592.0,7
3,571.7,5,5,1,230.4,2868.0,3
11,1020.0,6,10,2,118.6,3160.0,9
8,808.8,8,10,2,248.9,3925.0,8
4,448.4,4,6,2,162.4,1482.0,3
2,439.2,5,8,4,41.47,2363.0,5
6,837.4,5,6,2,61.27,2682.0,4
3,801.0,4,6,2,141.3,3104.0,9
5,918.5,4,7,2,126.6,3323.0,4
3,400.1,2,5,2,54.38,2343.0,4
0,992.8,8,12,3,230.4,3009.0,5
2,670.0,6,8,2,121.5,2724.0,4
6,1391.0,0,10,1,80.79,2572.0,9
5,1510.0,10,12,2,469.4,2667.0,3
6,908.4,4,8,2,80.57,3434.0,6
5,602.9,3,8,2,42.81,3396.0,6
7,865.7,5,8,3,51.14,1748.0,7
1,398.8,4,6,2,65.98,2791.0,8
7,913.6,5,5,3,79.22,2992.0,5
6,531.1,4,7,3,98.79,2392.0,7
3,1072.0,5,8,3,42.51,2506.0,2
8,725.8,4,11,3,135.9,2695.0,4
8,1140.0,6,11,2,285.2,2739.0,5
3,602.9,4,5,2,131.6,2895.0,2
8,1093.0,0,8,2,233.7,2881.0,7
9,561.1,3,6,2,155.7,3460.0,6
5,339.8,2,6,2,71.04,1450.0,6
